Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_pulses_gg_ch4_ha
93,Haiti,"Cow peas, dry",1981,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",1982,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",1983,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",1984,37000,tonnes,Production,0.48,17760
93,Haiti,"Cow peas, dry",1985,40000,tonnes,Production,0.48,19200
93,Haiti,"Cow peas, dry",1986,41000,tonnes,Production,0.48,19680
93,Haiti,"Cow peas, dry",1987,42000,tonnes,Production,0.48,20160
93,Haiti,"Cow peas, dry",1988,40000,tonnes,Production,0.48,19200
93,Haiti,"Cow peas, dry",1989,38000,tonnes,Production,0.48,18240
93,Haiti,"Cow peas, dry",1990,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",1991,32000,tonnes,Production,0.48,15360
93,Haiti,"Cow peas, dry",1992,36422,tonnes,Production,0.48,17482.56
93,Haiti,"Cow peas, dry",1993,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",1994,32968,tonnes,Production,0.48,15824.64
93,Haiti,"Cow peas, dry",1995,30000,tonnes,Production,0.48,14400
93,Haiti,"Cow peas, dry",1996,33000,tonnes,Production,0.48,15840
93,Haiti,"Cow peas, dry",1997,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",1998,36605,tonnes,Production,0.48,17570.4
93,Haiti,"Cow peas, dry",1999,38500,tonnes,Production,0.48,18480
93,Haiti,"Cow peas, dry",2000,35495,tonnes,Production,0.48,17037.6
93,Haiti,"Cow peas, dry",2001,35000,tonnes,Production,0.48,16800
93,Haiti,"Cow peas, dry",2002,33103,tonnes,Production,0.48,15889.44
93,Haiti,"Cow peas, dry",2003,31500,tonnes,Production,0.48,15120
93,Haiti,"Cow peas, dry",2004,28000,tonnes,Production,0.48,13440
93,Haiti,"Cow peas, dry",2005,29000,tonnes,Production,0.48,13920
93,Haiti,"Cow peas, dry",2006,28000,tonnes,Production,0.48,13440
93,Haiti,"Cow peas, dry",2007,30000,tonnes,Production,0.48,14400
93,Haiti,"Cow peas, dry",2008,30478,tonnes,Production,0.48,14629.44
93,Haiti,"Cow peas, dry",2009,30280,tonnes,Production,0.48,14534.4
93,Haiti,"Cow peas, dry",2010,30272,tonnes,Production,0.48,14530.56
93,Haiti,"Cow peas, dry",2011,30207,tonnes,Production,0.48,14499.36
93,Haiti,"Cow peas, dry",2012,30500,tonnes,Production,0.48,14640
93,Haiti,"Cow peas, dry",2013,30500,tonnes,Production,0.48,14640
93,Haiti,"Cow peas, dry",2014,30333,tonnes,Production,0.48,14559.84
93,Haiti,"Cow peas, dry",2015,30422,tonnes,Production,0.48,14602.56
93,Haiti,"Cow peas, dry",2016,30667,tonnes,Production,0.48,14720.16
93,Haiti,"Cow peas, dry",2017,30692,tonnes,Production,0.48,14732.16
93,Haiti,"Cow peas, dry",2018,30716,tonnes,Production,0.48,14743.68
93,Haiti,"Cow peas, dry",2019,30741,tonnes,Production,0.48,14755.68
109,Jamaica,"Peas, dry",1961,910,tonnes,Production,0.6,546
109,Jamaica,"Peas, dry",1962,940,tonnes,Production,0.6,564
109,Jamaica,"Peas, dry",1963,990,tonnes,Production,0.6,594
109,Jamaica,"Peas, dry",1964,930,tonnes,Production,0.6,558
109,Jamaica,"Peas, dry",1965,790,tonnes,Production,0.6,474
109,Jamaica,"Peas, dry",1966,1500,tonnes,Production,0.6,900
109,Jamaica,"Peas, dry",1967,2200,tonnes,Production,0.6,1320
109,Jamaica,"Peas, dry",1968,2323,tonnes,Production,0.6,1393.8
109,Jamaica,"Peas, dry",1969,1930,tonnes,Production,0.6,1158
109,Jamaica,"Peas, dry",1970,1950,tonnes,Production,0.6,1170
109,Jamaica,"Peas, dry",1971,2567,tonnes,Production,0.6,1540.2
109,Jamaica,"Peas, dry",1972,2703,tonnes,Production,0.6,1621.8
109,Jamaica,"Peas, dry",1973,1844,tonnes,Production,0.6,1106.4
109,Jamaica,"Peas, dry",1974,2069,tonnes,Production,0.6,1241.4
109,Jamaica,"Peas, dry",1975,2048,tonnes,Production,0.6,1228.8
109,Jamaica,"Peas, dry",1976,2091,tonnes,Production,0.6,1254.6
109,Jamaica,"Peas, dry",1977,3362,tonnes,Production,0.6,2017.2
109,Jamaica,"Peas, dry",1978,5165,tonnes,Production,0.6,3099
109,Jamaica,"Peas, dry",1979,4497,tonnes,Production,0.6,2698.2
109,Jamaica,"Peas, dry",1980,3895,tonnes,Production,0.6,2337
109,Jamaica,"Peas, dry",1981,4286,tonnes,Production,0.6,2571.6
109,Jamaica,"Peas, dry",1982,3377,tonnes,Production,0.6,2026.2
109,Jamaica,"Peas, dry",1983,3619,tonnes,Production,0.6,2171.4
109,Jamaica,"Peas, dry",1984,4292,tonnes,Production,0.6,2575.2
109,Jamaica,"Peas, dry",1985,4199,tonnes,Production,0.6,2519.4
109,Jamaica,"Peas, dry",1986,4478,tonnes,Production,0.6,2686.8
109,Jamaica,"Peas, dry",1987,4097,tonnes,Production,0.6,2458.2
109,Jamaica,"Peas, dry",1988,3139,tonnes,Production,0.6,1883.4
109,Jamaica,"Peas, dry",1989,3885,tonnes,Production,0.6,2331
109,Jamaica,"Peas, dry",1990,3624,tonnes,Production,0.6,2174.4
109,Jamaica,"Peas, dry",1991,3538,tonnes,Production,0.6,2122.8
109,Jamaica,"Peas, dry",1992,4171,tonnes,Production,0.6,2502.6
109,Jamaica,"Peas, dry",1993,4206,tonnes,Production,0.6,2523.6
109,Jamaica,"Peas, dry",1994,4565,tonnes,Production,0.6,2739
109,Jamaica,"Peas, dry",1995,3716,tonnes,Production,0.6,2229.6
109,Jamaica,"Peas, dry",1996,3297,tonnes,Production,0.6,1978.2
109,Jamaica,"Peas, dry",1997,2476,tonnes,Production,0.6,1485.6
109,Jamaica,"Peas, dry",1998,1753,tonnes,Production,0.6,1051.8
109,Jamaica,"Peas, dry",1999,1669,tonnes,Production,0.6,1001.4
109,Jamaica,"Peas, dry",2000,1055,tonnes,Production,0.6,633
109,Jamaica,"Peas, dry",2001,1038,tonnes,Production,0.6,622.8
109,Jamaica,"Peas, dry",2002,836,tonnes,Production,0.6,501.6
109,Jamaica,"Peas, dry",2003,956,tonnes,Production,0.6,573.6
109,Jamaica,"Peas, dry",2004,727,tonnes,Production,0.6,436.2
109,Jamaica,"Peas, dry",2005,686,tonnes,Production,0.6,411.6
109,Jamaica,"Peas, dry",2006,622,tonnes,Production,0.6,373.2
109,Jamaica,"Peas, dry",2007,554,tonnes,Production,0.6,332.4
109,Jamaica,"Peas, dry",2008,506,tonnes,Production,0.6,303.6
109,Jamaica,"Peas, dry",2009,768,tonnes,Production,0.6,460.8
109,Jamaica,"Peas, dry",2010,682,tonnes,Production,0.6,409.2
109,Jamaica,"Peas, dry",2011,905,tonnes,Production,0.6,543
109,Jamaica,"Peas, dry",2012,986,tonnes,Production,0.6,591.6
109,Jamaica,"Peas, dry",2013,1069,tonnes,Production,0.6,641.4
109,Jamaica,"Peas, dry",2014,919,tonnes,Production,0.6,551.4
109,Jamaica,"Peas, dry",2015,963,tonnes,Production,0.6,577.8
109,Jamaica,"Peas, dry",2016,1039,tonnes,Production,0.6,623.4
109,Jamaica,"Peas, dry",2017,927,tonnes,Production,0.6,556.2
109,Jamaica,"Peas, dry",2018,857,tonnes,Production,0.6,514.2
109,Jamaica,"Peas, dry",2019,873,tonnes,Production,0.6,523.8
109,Jamaica,"Cow peas, dry",1961,245,tonnes,Production,0.48,117.6
109,Jamaica,"Cow peas, dry",1962,255,tonnes,Production,0.48,122.4
109,Jamaica,"Cow peas, dry",1963,265,tonnes,Production,0.48,127.2
109,Jamaica,"Cow peas, dry",1964,250,tonnes,Production,0.48,120
109,Jamaica,"Cow peas, dry",1965,210,tonnes,Production,0.48,100.8
109,Jamaica,"Cow peas, dry",1966,400,tonnes,Production,0.48,192
109,Jamaica,"Cow peas, dry",1967,625,tonnes,Production,0.48,300
109,Jamaica,"Cow peas, dry",1968,591,tonnes,Production,0.48,283.68
109,Jamaica,"Cow peas, dry",1969,419,tonnes,Production,0.48,201.12
109,Jamaica,"Cow peas, dry",1970,468,tonnes,Production,0.48,224.64
109,Jamaica,"Cow peas, dry",1971,499,tonnes,Production,0.48,239.52
109,Jamaica,"Cow peas, dry",1972,508,tonnes,Production,0.48,243.84
109,Jamaica,"Cow peas, dry",1973,433,tonnes,Production,0.48,207.84
109,Jamaica,"Cow peas, dry",1974,623,tonnes,Production,0.48,299.04
109,Jamaica,"Cow peas, dry",1975,701,tonnes,Production,0.48,336.48
109,Jamaica,"Cow peas, dry",1976,435,tonnes,Production,0.48,208.8
109,Jamaica,"Cow peas, dry",1977,777,tonnes,Production,0.48,372.96
109,Jamaica,"Cow peas, dry",1978,1469,tonnes,Production,0.48,705.12
109,Jamaica,"Cow peas, dry",1979,888,tonnes,Production,0.48,426.24
109,Jamaica,"Cow peas, dry",1980,813,tonnes,Production,0.48,390.24
109,Jamaica,"Cow peas, dry",1981,725,tonnes,Production,0.48,348
109,Jamaica,"Cow peas, dry",1982,677,tonnes,Production,0.48,324.96
109,Jamaica,"Cow peas, dry",1983,848,tonnes,Production,0.48,407.04
109,Jamaica,"Cow peas, dry",1984,851,tonnes,Production,0.48,408.48
109,Jamaica,"Cow peas, dry",1985,740,tonnes,Production,0.48,355.2
109,Jamaica,"Cow peas, dry",1986,535,tonnes,Production,0.48,256.8
109,Jamaica,"Cow peas, dry",1987,1147,tonnes,Production,0.48,550.56
109,Jamaica,"Cow peas, dry",1988,525,tonnes,Production,0.48,252
109,Jamaica,"Cow peas, dry",1989,418,tonnes,Production,0.48,200.64
109,Jamaica,"Cow peas, dry",1990,440,tonnes,Production,0.48,211.2
109,Jamaica,"Cow peas, dry",1991,454,tonnes,Production,0.48,217.92
109,Jamaica,"Cow peas, dry",1992,528,tonnes,Production,0.48,253.44
109,Jamaica,"Cow peas, dry",1993,451,tonnes,Production,0.48,216.48
109,Jamaica,"Cow peas, dry",1994,496,tonnes,Production,0.48,238.08
109,Jamaica,"Cow peas, dry",1995,423,tonnes,Production,0.48,203.04
109,Jamaica,"Cow peas, dry",1996,367,tonnes,Production,0.48,176.16
109,Jamaica,"Cow peas, dry",1997,311,tonnes,Production,0.48,149.28
109,Jamaica,"Cow peas, dry",1998,334,tonnes,Production,0.48,160.32
109,Jamaica,"Cow peas, dry",1999,318,tonnes,Production,0.48,152.64
109,Jamaica,"Cow peas, dry",2000,272,tonnes,Production,0.48,130.56
109,Jamaica,"Cow peas, dry",2001,275,tonnes,Production,0.48,132
109,Jamaica,"Cow peas, dry",2002,223,tonnes,Production,0.48,107.04
109,Jamaica,"Cow peas, dry",2003,264,tonnes,Production,0.48,126.72
109,Jamaica,"Cow peas, dry",2004,213,tonnes,Production,0.48,102.24
109,Jamaica,"Cow peas, dry",2005,202,tonnes,Production,0.48,96.96
109,Jamaica,"Cow peas, dry",2006,229,tonnes,Production,0.48,109.92
109,Jamaica,"Cow peas, dry",2007,245,tonnes,Production,0.48,117.6
109,Jamaica,"Cow peas, dry",2008,222,tonnes,Production,0.48,106.56
109,Jamaica,"Cow peas, dry",2009,206,tonnes,Production,0.48,98.88
109,Jamaica,"Cow peas, dry",2010,199,tonnes,Production,0.48,95.52
109,Jamaica,"Cow peas, dry",2011,232,tonnes,Production,0.48,111.36
109,Jamaica,"Cow peas, dry",2012,253,tonnes,Production,0.48,121.44
109,Jamaica,"Cow peas, dry",2013,281,tonnes,Production,0.48,134.88
109,Jamaica,"Cow peas, dry",2014,259,tonnes,Production,0.48,124.32
109,Jamaica,"Cow peas, dry",2015,277,tonnes,Production,0.48,132.96
109,Jamaica,"Cow peas, dry",2016,312,tonnes,Production,0.48,149.76
109,Jamaica,"Cow peas, dry",2017,330,tonnes,Production,0.48,158.4
109,Jamaica,"Cow peas, dry",2018,343,tonnes,Production,0.48,164.64
109,Jamaica,"Cow peas, dry",2019,322,tonnes,Production,0.48,154.56
138,Mexico,"Peas, dry",1961,5448,tonnes,Production,0.6,3268.8
138,Mexico,"Peas, dry",1962,4723,tonnes,Production,0.6,2833.8
138,Mexico,"Peas, dry",1963,4934,tonnes,Production,0.6,2960.4
138,Mexico,"Peas, dry",1964,5066,tonnes,Production,0.6,3039.6
138,Mexico,"Peas, dry",1965,5125,tonnes,Production,0.6,3075
138,Mexico,"Peas, dry",1966,5222,tonnes,Production,0.6,3133.2
138,Mexico,"Peas, dry",1967,3719,tonnes,Production,0.6,2231.4
138,Mexico,"Peas, dry",1968,3363,tonnes,Production,0.6,2017.8
138,Mexico,"Peas, dry",1969,3263,tonnes,Production,0.6,1957.8
138,Mexico,"Peas, dry",1970,3682,tonnes,Production,0.6,2209.2
138,Mexico,"Peas, dry",1971,1887,tonnes,Production,0.6,1132.2
138,Mexico,"Peas, dry",1972,2386,tonnes,Production,0.6,1431.6
138,Mexico,"Peas, dry",1973,2682,tonnes,Production,0.6,1609.2
138,Mexico,"Peas, dry",1974,2520,tonnes,Production,0.6,1512
138,Mexico,"Peas, dry",1975,2662,tonnes,Production,0.6,1597.2
138,Mexico,"Peas, dry",1976,2998,tonnes,Production,0.6,1798.8
138,Mexico,"Peas, dry",1977,2287,tonnes,Production,0.6,1372.2
138,Mexico,"Peas, dry",1978,2286,tonnes,Production,0.6,1371.6
138,Mexico,"Peas, dry",1979,2916,tonnes,Production,0.6,1749.6
138,Mexico,"Peas, dry",1980,5433,tonnes,Production,0.6,3259.8
138,Mexico,"Peas, dry",1981,4228,tonnes,Production,0.6,2536.8
138,Mexico,"Peas, dry",1982,969,tonnes,Production,0.6,581.4
138,Mexico,"Peas, dry",1983,843,tonnes,Production,0.6,505.8
138,Mexico,"Peas, dry",1984,2420,tonnes,Production,0.6,1452
138,Mexico,"Peas, dry",1985,1240,tonnes,Production,0.6,744
138,Mexico,"Peas, dry",1986,1683,tonnes,Production,0.6,1009.8
138,Mexico,"Peas, dry",1987,2132,tonnes,Production,0.6,1279.2
138,Mexico,"Peas, dry",1988,2060,tonnes,Production,0.6,1236
138,Mexico,"Peas, dry",1989,1455,tonnes,Production,0.6,873
138,Mexico,"Peas, dry",1990,2662,tonnes,Production,0.6,1597.2
138,Mexico,"Peas, dry",1991,2310,tonnes,Production,0.6,1386
138,Mexico,"Peas, dry",1992,2772,tonnes,Production,0.6,1663.2
138,Mexico,"Peas, dry",1993,2484,tonnes,Production,0.6,1490.4
138,Mexico,"Peas, dry",1994,2557,tonnes,Production,0.6,1534.2
138,Mexico,"Peas, dry",1995,2082,tonnes,Production,0.6,1249.2
138,Mexico,"Peas, dry",1996,2474,tonnes,Production,0.6,1484.4
138,Mexico,"Peas, dry",1997,2377,tonnes,Production,0.6,1426.2
138,Mexico,"Peas, dry",1998,1330,tonnes,Production,0.6,798
138,Mexico,"Peas, dry",1999,2678,tonnes,Production,0.6,1606.8
138,Mexico,"Peas, dry",2000,3293,tonnes,Production,0.6,1975.8
138,Mexico,"Peas, dry",2001,4166,tonnes,Production,0.6,2499.6
138,Mexico,"Peas, dry",2002,3626,tonnes,Production,0.6,2175.6
138,Mexico,"Peas, dry",2003,8212,tonnes,Production,0.6,4927.2
138,Mexico,"Peas, dry",2004,4210,tonnes,Production,0.6,2526
138,Mexico,"Peas, dry",2005,1811,tonnes,Production,0.6,1086.6
138,Mexico,"Peas, dry",2006,3787,tonnes,Production,0.6,2272.2
138,Mexico,"Peas, dry",2007,4010,tonnes,Production,0.6,2406
138,Mexico,"Peas, dry",2008,1800,tonnes,Production,0.6,1080
138,Mexico,"Peas, dry",2009,2033,tonnes,Production,0.6,1219.8
138,Mexico,"Peas, dry",2010,1969,tonnes,Production,0.6,1181.4
138,Mexico,"Peas, dry",2011,1424,tonnes,Production,0.6,854.4
138,Mexico,"Peas, dry",2012,2760,tonnes,Production,0.6,1656
138,Mexico,"Peas, dry",2013,2272,tonnes,Production,0.6,1363.2
138,Mexico,"Peas, dry",2014,2962,tonnes,Production,0.6,1777.2
138,Mexico,"Peas, dry",2015,3043,tonnes,Production,0.6,1825.8
138,Mexico,"Peas, dry",2016,2438,tonnes,Production,0.6,1462.8
138,Mexico,"Peas, dry",2017,2070,tonnes,Production,0.6,1242
138,Mexico,"Peas, dry",2018,1876,tonnes,Production,0.6,1125.6
138,Mexico,"Peas, dry",2019,1967,tonnes,Production,0.6,1180.2
138,Mexico,Chick peas,1961,135056,tonnes,Production,0.67,90487.52
138,Mexico,Chick peas,1962,129108,tonnes,Production,0.67,86502.36
138,Mexico,Chick peas,1963,97166,tonnes,Production,0.67,65101.22
138,Mexico,Chick peas,1964,123799,tonnes,Production,0.67,82945.33
138,Mexico,Chick peas,1965,135361,tonnes,Production,0.67,90691.87
138,Mexico,Chick peas,1966,151760,tonnes,Production,0.67,101679.2
138,Mexico,Chick peas,1967,165342,tonnes,Production,0.67,110779.14
138,Mexico,Chick peas,1968,179277,tonnes,Production,0.67,120115.59
138,Mexico,Chick peas,1969,183240,tonnes,Production,0.67,122770.8
138,Mexico,Chick peas,1970,185575,tonnes,Production,0.67,124335.25
138,Mexico,Chick peas,1971,166945,tonnes,Production,0.67,111853.15
138,Mexico,Chick peas,1972,228054,tonnes,Production,0.67,152796.18
138,Mexico,Chick peas,1973,226027,tonnes,Production,0.67,151438.09
138,Mexico,Chick peas,1974,249211,tonnes,Production,0.67,166971.37
138,Mexico,Chick peas,1975,195072,tonnes,Production,0.67,130698.24
138,Mexico,Chick peas,1976,73488,tonnes,Production,0.67,49236.96
138,Mexico,Chick peas,1977,271593,tonnes,Production,0.67,181967.31
138,Mexico,Chick peas,1978,215474,tonnes,Production,0.67,144367.58
138,Mexico,Chick peas,1979,355537,tonnes,Production,0.67,238209.79
138,Mexico,Chick peas,1980,153248,tonnes,Production,0.67,102676.16
138,Mexico,Chick peas,1981,148020,tonnes,Production,0.67,99173.4
138,Mexico,Chick peas,1982,164671,tonnes,Production,0.67,110329.57
138,Mexico,Chick peas,1983,153789,tonnes,Production,0.67,103038.63
138,Mexico,Chick peas,1984,172613,tonnes,Production,0.67,115650.71
138,Mexico,Chick peas,1985,139472,tonnes,Production,0.67,93446.24
138,Mexico,Chick peas,1986,146367,tonnes,Production,0.67,98065.89
138,Mexico,Chick peas,1987,243393,tonnes,Production,0.67,163073.31
138,Mexico,Chick peas,1988,88400,tonnes,Production,0.67,59228
138,Mexico,Chick peas,1989,155778,tonnes,Production,0.67,104371.26
138,Mexico,Chick peas,1990,180147,tonnes,Production,0.67,120698.49
138,Mexico,Chick peas,1991,194581,tonnes,Production,0.67,130369.27
138,Mexico,Chick peas,1992,112987,tonnes,Production,0.67,75701.29
138,Mexico,Chick peas,1993,182893,tonnes,Production,0.67,122538.31
138,Mexico,Chick peas,1994,139678,tonnes,Production,0.67,93584.26
138,Mexico,Chick peas,1995,167244,tonnes,Production,0.67,112053.48
138,Mexico,Chick peas,1996,278749,tonnes,Production,0.67,186761.83
138,Mexico,Chick peas,1997,243712,tonnes,Production,0.67,163287.04
138,Mexico,Chick peas,1998,98469,tonnes,Production,0.67,65974.23
138,Mexico,Chick peas,1999,197626,tonnes,Production,0.67,132409.42
138,Mexico,Chick peas,2000,233809,tonnes,Production,0.67,156652.03
138,Mexico,Chick peas,2001,326119,tonnes,Production,0.67,218499.73
138,Mexico,Chick peas,2002,235053,tonnes,Production,0.67,157485.51
138,Mexico,Chick peas,2003,142800,tonnes,Production,0.67,95676
138,Mexico,Chick peas,2004,104527,tonnes,Production,0.67,70033.09
138,Mexico,Chick peas,2005,133976,tonnes,Production,0.67,89763.92
138,Mexico,Chick peas,2006,163348,tonnes,Production,0.67,109443.16
138,Mexico,Chick peas,2007,148495,tonnes,Production,0.67,99491.65
138,Mexico,Chick peas,2008,164605,tonnes,Production,0.67,110285.35
138,Mexico,Chick peas,2009,132496,tonnes,Production,0.67,88772.32
138,Mexico,Chick peas,2010,131895,tonnes,Production,0.67,88369.65
138,Mexico,Chick peas,2011,72143,tonnes,Production,0.67,48335.81
138,Mexico,Chick peas,2012,271894,tonnes,Production,0.67,182168.98
138,Mexico,Chick peas,2013,209941,tonnes,Production,0.67,140660.47
138,Mexico,Chick peas,2014,171665,tonnes,Production,0.67,115015.55
138,Mexico,Chick peas,2015,137809,tonnes,Production,0.67,92332.03
138,Mexico,Chick peas,2016,121567,tonnes,Production,0.67,81449.89
138,Mexico,Chick peas,2017,188939,tonnes,Production,0.67,126589.13
138,Mexico,Chick peas,2018,351796,tonnes,Production,0.67,235703.32
138,Mexico,Chick peas,2019,202846,tonnes,Production,0.67,135906.82
138,Mexico,Lentils,1961,3718,tonnes,Production,1.03,3829.54
138,Mexico,Lentils,1962,4276,tonnes,Production,1.03,4404.28
138,Mexico,Lentils,1963,5265,tonnes,Production,1.03,5422.95
138,Mexico,Lentils,1964,5354,tonnes,Production,1.03,5514.62
138,Mexico,Lentils,1965,5439,tonnes,Production,1.03,5602.17
138,Mexico,Lentils,1966,5545,tonnes,Production,1.03,5711.35
138,Mexico,Lentils,1967,5233,tonnes,Production,1.03,5389.99
138,Mexico,Lentils,1968,5503,tonnes,Production,1.03,5668.09
138,Mexico,Lentils,1969,3908,tonnes,Production,1.03,4025.24
138,Mexico,Lentils,1970,4187,tonnes,Production,1.03,4312.61
138,Mexico,Lentils,1971,6037,tonnes,Production,1.03,6218.11
138,Mexico,Lentils,1972,5029,tonnes,Production,1.03,5179.87
138,Mexico,Lentils,1973,7668,tonnes,Production,1.03,7898.04
138,Mexico,Lentils,1974,6364,tonnes,Production,1.03,6554.92
138,Mexico,Lentils,1975,7970,tonnes,Production,1.03,8209.1
138,Mexico,Lentils,1976,3907,tonnes,Production,1.03,4024.21
138,Mexico,Lentils,1977,6490,tonnes,Production,1.03,6684.7
138,Mexico,Lentils,1978,7979,tonnes,Production,1.03,8218.37
138,Mexico,Lentils,1979,12650,tonnes,Production,1.03,13029.5
138,Mexico,Lentils,1980,11184,tonnes,Production,1.03,11519.52
138,Mexico,Lentils,1981,12459,tonnes,Production,1.03,12832.77
138,Mexico,Lentils,1982,20650,tonnes,Production,1.03,21269.5
138,Mexico,Lentils,1983,10199,tonnes,Production,1.03,10504.97
138,Mexico,Lentils,1984,19389,tonnes,Production,1.03,19970.67
138,Mexico,Lentils,1985,5617,tonnes,Production,1.03,5785.51
138,Mexico,Lentils,1986,12085,tonnes,Production,1.03,12447.55
138,Mexico,Lentils,1987,11939,tonnes,Production,1.03,12297.17
138,Mexico,Lentils,1988,5353,tonnes,Production,1.03,5513.59
138,Mexico,Lentils,1989,20848,tonnes,Production,1.03,21473.44
138,Mexico,Lentils,1990,20217,tonnes,Production,1.03,20823.51
138,Mexico,Lentils,1991,12225,tonnes,Production,1.03,12591.75
138,Mexico,Lentils,1992,6737,tonnes,Production,1.03,6939.11
138,Mexico,Lentils,1993,9706,tonnes,Production,1.03,9997.18
138,Mexico,Lentils,1994,10109,tonnes,Production,1.03,10412.27
138,Mexico,Lentils,1995,11509,tonnes,Production,1.03,11854.27
138,Mexico,Lentils,1996,8243,tonnes,Production,1.03,8490.29
138,Mexico,Lentils,1997,8087,tonnes,Production,1.03,8329.61
138,Mexico,Lentils,1998,2954,tonnes,Production,1.03,3042.62
138,Mexico,Lentils,1999,8641,tonnes,Production,1.03,8900.23
138,Mexico,Lentils,2000,9241,tonnes,Production,1.03,9518.23
138,Mexico,Lentils,2001,2873,tonnes,Production,1.03,2959.19
138,Mexico,Lentils,2002,8518,tonnes,Production,1.03,8773.54
138,Mexico,Lentils,2003,4008,tonnes,Production,1.03,4128.24
138,Mexico,Lentils,2004,6632,tonnes,Production,1.03,6830.96
138,Mexico,Lentils,2005,7711,tonnes,Production,1.03,7942.33
138,Mexico,Lentils,2006,7008,tonnes,Production,1.03,7218.24
138,Mexico,Lentils,2007,9037,tonnes,Production,1.03,9308.11
138,Mexico,Lentils,2008,8162,tonnes,Production,1.03,8406.86
138,Mexico,Lentils,2009,6495,tonnes,Production,1.03,6689.85
138,Mexico,Lentils,2010,2712,tonnes,Production,1.03,2793.36
138,Mexico,Lentils,2011,8224,tonnes,Production,1.03,8470.72
138,Mexico,Lentils,2012,5157,tonnes,Production,1.03,5311.71
138,Mexico,Lentils,2013,1566,tonnes,Production,1.03,1612.98
138,Mexico,Lentils,2014,8556,tonnes,Production,1.03,8812.68
138,Mexico,Lentils,2015,4298,tonnes,Production,1.03,4426.94
138,Mexico,Lentils,2016,2110,tonnes,Production,1.03,2173.3
138,Mexico,Lentils,2017,8931,tonnes,Production,1.03,9198.93
138,Mexico,Lentils,2018,8961,tonnes,Production,1.03,9229.83
138,Mexico,Lentils,2019,9469,tonnes,Production,1.03,9753.07
169,Paraguay,"Peas, dry",1961,2100,tonnes,Production,0.6,1260
169,Paraguay,"Peas, dry",1962,2100,tonnes,Production,0.6,1260
169,Paraguay,"Peas, dry",1963,2160,tonnes,Production,0.6,1296
169,Paraguay,"Peas, dry",1964,2100,tonnes,Production,0.6,1260
169,Paraguay,"Peas, dry",1965,2220,tonnes,Production,0.6,1332
169,Paraguay,"Peas, dry",1966,2310,tonnes,Production,0.6,1386
169,Paraguay,"Peas, dry",1967,2630,tonnes,Production,0.6,1578
169,Paraguay,"Peas, dry",1968,2800,tonnes,Production,0.6,1680
169,Paraguay,"Peas, dry",1969,2580,tonnes,Production,0.6,1548
169,Paraguay,"Peas, dry",1970,2600,tonnes,Production,0.6,1560
169,Paraguay,"Peas, dry",1971,3800,tonnes,Production,0.6,2280
169,Paraguay,"Peas, dry",1972,2000,tonnes,Production,0.6,1200
169,Paraguay,"Peas, dry",1973,2600,tonnes,Production,0.6,1560
169,Paraguay,"Peas, dry",1974,2922,tonnes,Production,0.6,1753.2
169,Paraguay,"Peas, dry",1975,3011,tonnes,Production,0.6,1806.6
169,Paraguay,"Peas, dry",1976,3070,tonnes,Production,0.6,1842
169,Paraguay,"Peas, dry",1977,3471,tonnes,Production,0.6,2082.6
169,Paraguay,"Peas, dry",1978,3589,tonnes,Production,0.6,2153.4
169,Paraguay,"Peas, dry",1979,3745,tonnes,Production,0.6,2247
169,Paraguay,"Peas, dry",1980,3900,tonnes,Production,0.6,2340
169,Paraguay,"Peas, dry",1981,1600,tonnes,Production,0.6,960
169,Paraguay,"Peas, dry",1982,1800,tonnes,Production,0.6,1080
169,Paraguay,"Peas, dry",1983,1700,tonnes,Production,0.6,1020
169,Paraguay,"Peas, dry",1984,1800,tonnes,Production,0.6,1080
169,Paraguay,"Peas, dry",1985,1817,tonnes,Production,0.6,1090.2
169,Paraguay,"Peas, dry",1986,1381,tonnes,Production,0.6,828.6
169,Paraguay,"Peas, dry",1987,1901,tonnes,Production,0.6,1140.6
169,Paraguay,"Peas, dry",1988,1828,tonnes,Production,0.6,1096.8
169,Paraguay,"Peas, dry",1989,1768,tonnes,Production,0.6,1060.8
169,Paraguay,"Peas, dry",1990,1491,tonnes,Production,0.6,894.6
169,Paraguay,"Peas, dry",1991,1514,tonnes,Production,0.6,908.4
169,Paraguay,"Peas, dry",1992,1490,tonnes,Production,0.6,894
169,Paraguay,"Peas, dry",1993,1550,tonnes,Production,0.6,930
169,Paraguay,"Peas, dry",1994,1561,tonnes,Production,0.6,936.6
169,Paraguay,"Peas, dry",1995,1519,tonnes,Production,0.6,911.4
169,Paraguay,"Peas, dry",1996,1451,tonnes,Production,0.6,870.6
169,Paraguay,"Peas, dry",1997,1520,tonnes,Production,0.6,912
169,Paraguay,"Peas, dry",1998,2878,tonnes,Production,0.6,1726.8
169,Paraguay,"Peas, dry",1999,4027,tonnes,Production,0.6,2416.2
169,Paraguay,"Peas, dry",2000,3011,tonnes,Production,0.6,1806.6
