Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_tubers_gg_ch4_ha
234,Uruguay,Potatoes,1967,104625,tonnes,Production,0.2,20925
234,Uruguay,Potatoes,1968,52276,tonnes,Production,0.2,10455.2
234,Uruguay,Potatoes,1969,137538,tonnes,Production,0.2,27507.6
234,Uruguay,Potatoes,1970,117574,tonnes,Production,0.2,23514.8
234,Uruguay,Potatoes,1971,150355,tonnes,Production,0.2,30071
234,Uruguay,Potatoes,1972,106068,tonnes,Production,0.2,21213.6
234,Uruguay,Potatoes,1973,133285,tonnes,Production,0.2,26657
234,Uruguay,Potatoes,1974,129193,tonnes,Production,0.2,25838.6
234,Uruguay,Potatoes,1975,120746,tonnes,Production,0.2,24149.2
234,Uruguay,Potatoes,1976,165745,tonnes,Production,0.2,33149
234,Uruguay,Potatoes,1977,119896,tonnes,Production,0.2,23979.2
234,Uruguay,Potatoes,1978,102286,tonnes,Production,0.2,20457.2
234,Uruguay,Potatoes,1979,135372,tonnes,Production,0.2,27074.4
234,Uruguay,Potatoes,1980,99464,tonnes,Production,0.2,19892.8
234,Uruguay,Potatoes,1981,176564,tonnes,Production,0.2,35312.8
234,Uruguay,Potatoes,1982,149148,tonnes,Production,0.2,29829.6
234,Uruguay,Potatoes,1983,109246,tonnes,Production,0.2,21849.2
234,Uruguay,Potatoes,1984,143850,tonnes,Production,0.2,28770
234,Uruguay,Potatoes,1985,163293,tonnes,Production,0.2,32658.6
234,Uruguay,Potatoes,1986,110570,tonnes,Production,0.2,22114
234,Uruguay,Potatoes,1987,126465,tonnes,Production,0.2,25293
234,Uruguay,Potatoes,1988,143070,tonnes,Production,0.2,28614
234,Uruguay,Potatoes,1989,128250,tonnes,Production,0.2,25650
234,Uruguay,Potatoes,1990,173850,tonnes,Production,0.2,34770
234,Uruguay,Potatoes,1991,196360,tonnes,Production,0.2,39272
234,Uruguay,Potatoes,1992,155000,tonnes,Production,0.2,31000
234,Uruguay,Potatoes,1993,152540,tonnes,Production,0.2,30508
234,Uruguay,Potatoes,1994,115700,tonnes,Production,0.2,23140
234,Uruguay,Potatoes,1995,116700,tonnes,Production,0.2,23340
234,Uruguay,Potatoes,1996,122000,tonnes,Production,0.2,24400
234,Uruguay,Potatoes,1997,120542,tonnes,Production,0.2,24108.4
234,Uruguay,Potatoes,1998,144945,tonnes,Production,0.2,28989
234,Uruguay,Potatoes,1999,159376,tonnes,Production,0.2,31875.2
234,Uruguay,Potatoes,2000,108565,tonnes,Production,0.2,21713
234,Uruguay,Potatoes,2001,121135,tonnes,Production,0.2,24227
234,Uruguay,Potatoes,2002,141213,tonnes,Production,0.2,28242.6
234,Uruguay,Potatoes,2003,173812,tonnes,Production,0.2,34762.4
234,Uruguay,Potatoes,2004,137950,tonnes,Production,0.2,27590
234,Uruguay,Potatoes,2005,157636,tonnes,Production,0.2,31527.2
234,Uruguay,Potatoes,2006,147981,tonnes,Production,0.2,29596.2
234,Uruguay,Potatoes,2007,118362,tonnes,Production,0.2,23672.4
234,Uruguay,Potatoes,2008,106557,tonnes,Production,0.2,21311.4
234,Uruguay,Potatoes,2009,102287,tonnes,Production,0.2,20457.4
234,Uruguay,Potatoes,2010,114662,tonnes,Production,0.2,22932.4
234,Uruguay,Potatoes,2011,90155,tonnes,Production,0.2,18031
234,Uruguay,Potatoes,2012,109000,tonnes,Production,0.2,21800
234,Uruguay,Potatoes,2013,89033,tonnes,Production,0.2,17806.6
234,Uruguay,Potatoes,2014,82561,tonnes,Production,0.2,16512.2
234,Uruguay,Potatoes,2015,72913,tonnes,Production,0.2,14582.6
234,Uruguay,Potatoes,2016,89000,tonnes,Production,0.2,17800
234,Uruguay,Potatoes,2017,94327,tonnes,Production,0.2,18865.4
234,Uruguay,Potatoes,2018,87000,tonnes,Production,0.2,17400
234,Uruguay,Potatoes,2019,94400,tonnes,Production,0.2,18880
236,Venezuela (Bolivarian Republic of),Potatoes,1961,73977,tonnes,Production,0.2,14795.4
236,Venezuela (Bolivarian Republic of),Potatoes,1962,121203,tonnes,Production,0.2,24240.6
236,Venezuela (Bolivarian Republic of),Potatoes,1963,110919,tonnes,Production,0.2,22183.8
236,Venezuela (Bolivarian Republic of),Potatoes,1964,123536,tonnes,Production,0.2,24707.2
236,Venezuela (Bolivarian Republic of),Potatoes,1965,135890,tonnes,Production,0.2,27178
236,Venezuela (Bolivarian Republic of),Potatoes,1966,126123,tonnes,Production,0.2,25224.6
236,Venezuela (Bolivarian Republic of),Potatoes,1967,132621,tonnes,Production,0.2,26524.2
236,Venezuela (Bolivarian Republic of),Potatoes,1968,142507,tonnes,Production,0.2,28501.4
236,Venezuela (Bolivarian Republic of),Potatoes,1969,123762,tonnes,Production,0.2,24752.4
236,Venezuela (Bolivarian Republic of),Potatoes,1970,125042,tonnes,Production,0.2,25008.4
236,Venezuela (Bolivarian Republic of),Potatoes,1971,115178,tonnes,Production,0.2,23035.6
236,Venezuela (Bolivarian Republic of),Potatoes,1972,109397,tonnes,Production,0.2,21879.4
236,Venezuela (Bolivarian Republic of),Potatoes,1973,123638,tonnes,Production,0.2,24727.6
236,Venezuela (Bolivarian Republic of),Potatoes,1974,152331,tonnes,Production,0.2,30466.2
236,Venezuela (Bolivarian Republic of),Potatoes,1975,151647,tonnes,Production,0.2,30329.4
236,Venezuela (Bolivarian Republic of),Potatoes,1976,132154,tonnes,Production,0.2,26430.8
236,Venezuela (Bolivarian Republic of),Potatoes,1977,178633,tonnes,Production,0.2,35726.6
236,Venezuela (Bolivarian Republic of),Potatoes,1978,170524,tonnes,Production,0.2,34104.8
236,Venezuela (Bolivarian Republic of),Potatoes,1979,190964,tonnes,Production,0.2,38192.8
236,Venezuela (Bolivarian Republic of),Potatoes,1980,198672,tonnes,Production,0.2,39734.4
236,Venezuela (Bolivarian Republic of),Potatoes,1981,171330,tonnes,Production,0.2,34266
236,Venezuela (Bolivarian Republic of),Potatoes,1982,216567,tonnes,Production,0.2,43313.4
236,Venezuela (Bolivarian Republic of),Potatoes,1983,225373,tonnes,Production,0.2,45074.6
236,Venezuela (Bolivarian Republic of),Potatoes,1984,244740,tonnes,Production,0.2,48948
236,Venezuela (Bolivarian Republic of),Potatoes,1985,191177,tonnes,Production,0.2,38235.4
236,Venezuela (Bolivarian Republic of),Potatoes,1986,196349,tonnes,Production,0.2,39269.8
236,Venezuela (Bolivarian Republic of),Potatoes,1987,215849,tonnes,Production,0.2,43169.8
236,Venezuela (Bolivarian Republic of),Potatoes,1988,221236,tonnes,Production,0.2,44247.2
236,Venezuela (Bolivarian Republic of),Potatoes,1989,225775,tonnes,Production,0.2,45155
236,Venezuela (Bolivarian Republic of),Potatoes,1990,200449,tonnes,Production,0.2,40089.8
236,Venezuela (Bolivarian Republic of),Potatoes,1991,215367,tonnes,Production,0.2,43073.4
236,Venezuela (Bolivarian Republic of),Potatoes,1992,238145,tonnes,Production,0.2,47629
236,Venezuela (Bolivarian Republic of),Potatoes,1993,213278,tonnes,Production,0.2,42655.6
236,Venezuela (Bolivarian Republic of),Potatoes,1994,231772,tonnes,Production,0.2,46354.4
236,Venezuela (Bolivarian Republic of),Potatoes,1995,294800,tonnes,Production,0.2,58960
236,Venezuela (Bolivarian Republic of),Potatoes,1996,320708,tonnes,Production,0.2,64141.6
236,Venezuela (Bolivarian Republic of),Potatoes,1997,322141,tonnes,Production,0.2,64428.2
236,Venezuela (Bolivarian Republic of),Potatoes,1998,390232,tonnes,Production,0.2,78046.4
236,Venezuela (Bolivarian Republic of),Potatoes,1999,384050,tonnes,Production,0.2,76810
236,Venezuela (Bolivarian Republic of),Potatoes,2000,341662,tonnes,Production,0.2,68332.4
236,Venezuela (Bolivarian Republic of),Potatoes,2001,329214,tonnes,Production,0.2,65842.8
236,Venezuela (Bolivarian Republic of),Potatoes,2002,350626,tonnes,Production,0.2,70125.2
236,Venezuela (Bolivarian Republic of),Potatoes,2003,321599,tonnes,Production,0.2,64319.8
236,Venezuela (Bolivarian Republic of),Potatoes,2004,350063,tonnes,Production,0.2,70012.6
236,Venezuela (Bolivarian Republic of),Potatoes,2005,443106,tonnes,Production,0.2,88621.2
236,Venezuela (Bolivarian Republic of),Potatoes,2006,454142,tonnes,Production,0.2,90828.4
236,Venezuela (Bolivarian Republic of),Potatoes,2007,456661,tonnes,Production,0.2,91332.2
236,Venezuela (Bolivarian Republic of),Potatoes,2008,421016,tonnes,Production,0.2,84203.2
236,Venezuela (Bolivarian Republic of),Potatoes,2009,499179,tonnes,Production,0.2,99835.8
236,Venezuela (Bolivarian Republic of),Potatoes,2010,512544,tonnes,Production,0.2,102508.8
236,Venezuela (Bolivarian Republic of),Potatoes,2011,554852,tonnes,Production,0.2,110970.4
236,Venezuela (Bolivarian Republic of),Potatoes,2012,349029,tonnes,Production,0.2,69805.8
236,Venezuela (Bolivarian Republic of),Potatoes,2013,420319,tonnes,Production,0.2,84063.8
236,Venezuela (Bolivarian Republic of),Potatoes,2014,503733,tonnes,Production,0.2,100746.6
236,Venezuela (Bolivarian Republic of),Potatoes,2015,523800,tonnes,Production,0.2,104760
236,Venezuela (Bolivarian Republic of),Potatoes,2016,452673,tonnes,Production,0.2,90534.6
236,Venezuela (Bolivarian Republic of),Potatoes,2017,421006,tonnes,Production,0.2,84201.2
236,Venezuela (Bolivarian Republic of),Potatoes,2018,445679,tonnes,Production,0.2,89135.8
236,Venezuela (Bolivarian Republic of),Potatoes,2019,477061,tonnes,Production,0.2,95412.2
