"Area.Code","Area","Item.Code","Item","Element.Code","Element","Source.Code","Source","Unit","value","Year"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6360.5147,"2006"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5505.9268,"2006"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11866.4416,"2006"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",717.081,"2006"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-2428.1038,"2006"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1711.0228,"2006"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",89565.8486,"2006"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-65109.4324,"2006"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",24456.4162,"2006"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8599.8206,"2006"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23674.1136,"2006"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",32273.9342,"2006"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3738.3959,"2006"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4402.7748,"2006"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8141.1707,"2006"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23657.6278,"2006"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",56707.9658,"2006"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",80365.5936,"2006"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25128.487,"2006"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",64989.4911,"2006"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90117.978,"2006"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",635.6337,"2006"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3973.9214,"2006"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4609.5552,"2006"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",252.1334,"2006"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",136.6791,"2006"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",388.8124,"2006"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",30389.2611,"2006"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-9972.0589,"2006"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",20417.2022,"2006"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",142662.1991,"2007"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",95275.0938,"2007"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",237937.2929,"2007"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28.8241,"2007"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4.341,"2007"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",33.1651,"2007"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",53.4003,"2007"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1.3843,"2007"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",52.016,"2007"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",245.1101,"2007"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3346.0678,"2007"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3591.1779,"2007"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",492035.005,"2007"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1118237.9975,"2007"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1610273.0025,"2007"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12521.525,"2007"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-35997.9292,"2007"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-23476.4042,"2007"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",68796.2154,"2007"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",81131.9799,"2007"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",149928.1953,"2007"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3531.6362,"2007"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-422.7287,"2007"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3108.9075,"2007"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8397.5727,"2007"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1934.9862,"2007"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6462.5866,"2007"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",14526.5696,"2007"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28580.9268,"2007"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",43107.4964,"2007"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3592.7253,"2007"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1081.1883,"2007"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4673.9136,"2007"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8199.2387,"2007"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13999.9945,"2007"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",22199.2333,"2007"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1751.3849,"2007"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9090.6473,"2007"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",10842.0323,"2007"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4498.5273,"2007"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69.4974,"2007"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4568.0247,"2007"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6362.1875,"2007"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5528.2416,"2007"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11890.4292,"2007"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",657.7444,"2007"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-2429.303,"2007"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1771.5586,"2007"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90914.0332,"2007"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-65595.8883,"2007"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25318.1449,"2007"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8591.1573,"2007"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23651.2334,"2007"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",32242.3907,"2007"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3641.8685,"2007"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4400.4233,"2007"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8042.2919,"2007"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25776.849,"2007"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",57939.774,"2007"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",83716.6231,"2007"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25788.7017,"2007"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",65097.8828,"2007"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90886.5845,"2007"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",585.1935,"2007"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3969.6341,"2007"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4554.8276,"2007"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",252.8896,"2007"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",137.4372,"2007"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",390.3268,"2007"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",29719.1055,"2007"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-9972.5776,"2007"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",19746.5279,"2007"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",140063.2322,"2008"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",95368.952,"2008"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",235432.1842,"2008"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",42.0316,"2008"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",43.4098,"2008"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",85.4414,"2008"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",57.2899,"2008"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1.3843,"2008"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",55.9056,"2008"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",252.1343,"2008"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3296.2078,"2008"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3548.3422,"2008"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",483098.8844,"2008"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1106455.1156,"2008"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1589554.0001,"2008"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13295.9697,"2008"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-35866.2694,"2008"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-22570.2997,"2008"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",68143.7171,"2008"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",80689.973,"2008"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",148833.69,"2008"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3748.2782,"2008"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-460.6364,"2008"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3287.6418,"2008"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8530.6188,"2008"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1932.848,"2008"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6597.7707,"2008"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",14854.5203,"2008"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28565.5572,"2008"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",43420.0775,"2008"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3712.7309,"2008"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1081.3388,"2008"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4794.0697,"2008"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8157.0494,"2008"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13842.123,"2008"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",21999.1724,"2008"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1902.3581,"2008"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9085.4773,"2008"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",10987.8354,"2008"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4481.542,"2008"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69.389,"2008"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4550.931,"2008"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6255.5864,"2008"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5535.4923,"2008"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11791.0787,"2008"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",656.5088,"2008"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-2429.1946,"2008"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1772.6858,"2008"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90664.9027,"2008"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-65134.6409,"2008"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25530.2618,"2008"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8614.7181,"2008"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23672.3607,"2008"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",32287.0787,"2008"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3818.844,"2008"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4407.0959,"2008"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8225.9399,"2008"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",24536.1412,"2008"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",56501.5998,"2008"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",81037.741,"2008"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26014.0952,"2008"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",64961.7707,"2008"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90975.8659,"2008"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",662.6661,"2008"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3970.7169,"2008"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4633.383,"2008"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",252.4828,"2008"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",136.4624,"2008"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",388.9452,"2008"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",30340.4453,"2008"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-9967.6088,"2008"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",20372.8365,"2008"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",129574.5253,"2009"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",95502.1767,"2009"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",225076.7021,"2009"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",28.9773,"2009"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",29.1095,"2009"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",58.0868,"2009"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",53.6266,"2009"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-1.3843,"2009"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",52.2423,"2009"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",289.6178,"2009"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3273.1569,"2009"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3562.7746,"2009"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",482983.1196,"2009"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1103361.5688,"2009"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1586344.6884,"2009"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12856.5994,"2009"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-35984.8888,"2009"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-23128.2894,"2009"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",67982.4732,"2009"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",80610.457,"2009"
